	X	Y	Value
7717	78	17	12.90
7718	78	18	13.20
7719	78	19	13.50
7720	78	20	13.80
7721	78	21	14.10
7722	78	22	14.40
7723	78	23	14.70
7724	78	24	15.00
7725	78	25	15.30
7726	78	26	15.60
7727	78	27	15.90
7728	78	28	16.20
7729	78	29	16.50
7730	78	30	16.80
7731	78	31	17.10
7732	78	32	17.40
7733	78	33	17.70
7734	78	34	18.00
7735	78	35	18.30
7736	78	36	18.60
7737	78	37	18.90
7738	78	38	19.20
7739	78	39	19.50
7740	78	40	19.80
7741	78	41	20.10
7742	78	42	20.40
7743	78	43	20.70
7744	78	44	21.00
7745	78	45	21.30
7746	78	46	21.60
7747	78	47	21.90
7748	78	48	22.20
7749	78	49	22.50
7750	78	50	22.80
7751	78	51	23.10
7752	78	52	23.40
7753	78	53	23.70
7754	78	54	24.00
7755	78	55	24.30
7756	78	56	24.60
7757	78	57	24.90
7758	78	58	25.20
7759	78	59	25.50
7760	78	60	25.80
7761	78	61	26.10
7762	78	62	26.40
7763	78	63	26.70
7764	78	64	27.00
7765	78	65	27.30
7766	78	66	27.60
7767	78	67	27.90
7768	78	68	28.20
7769	78	69	28.50
7770	78	70	28.80
7771	78	71	29.10
7772	78	72	29.40
7773	78	73	29.70
7774	78	74	30.00
7775	78	75	30.30
7776	78	76	30.60
7777	78	77	30.90
7778	78	78	31.20
7779	78	79	31.50
7780	78	80	31.80
7781	78	81	32.10
7782	78	82	32.40
7783	78	83	32.70
7784	78	84	33.00
7785	78	85	33.30
7786	78	86	33.60
7787	78	87	33.90
7788	78	88	34.20
7789	78	89	34.50
7790	78	90	34.80
7791	78	91	35.10
7792	78	92	35.40
7793	78	93	35.70
7794	78	94	36.00
7795	78	95	36.30
7796	78	96	36.60
7797	78	97	36.90
7798	78	98	37.20
7799	78	99	37.50
7800	78	0	7.80
7801	79	1	8.20
7802	79	2	8.50
7803	79	3	8.80
7804	79	4	9.10
7805	79	5	9.40
7806	79	6	9.70
7807	79	7	10.00
7808	79	8	10.30
7809	79	9	10.60
7810	79	10	10.90
7811	79	11	11.20
7812	79	12	11.50
7813	79	13	11.80
7814	79	14	12.10
7815	79	15	12.40
7816	79	16	12.70
7817	79	17	13.00
7818	79	18	13.30
7819	79	19	13.60
7820	79	20	13.90
7821	79	21	14.20
7822	79	22	14.50
7823	79	23	14.80
7824	79	24	15.10
7825	79	25	15.40
7826	79	26	15.70
7827	79	27	16.00
7828	79	28	16.30
7829	79	29	16.60
7830	79	30	16.90
7831	79	31	17.20
7832	79	32	17.50
7833	79	33	17.80
7834	79	34	18.10
7835	79	35	18.40
7836	79	36	18.70
7837	79	37	19.00
7838	79	38	19.30
7839	79	39	19.60
7840	79	40	19.90
7841	79	41	20.20
7842	79	42	20.50
7843	79	43	20.80
7844	79	44	21.10
7845	79	45	21.40
7846	79	46	21.70
7847	79	47	22.00
7848	79	48	22.30
7849	79	49	22.60
7850	79	50	22.90
7851	79	51	23.20
7852	79	52	23.50
7853	79	53	23.80
7854	79	54	24.10
7855	79	55	24.40
7856	79	56	24.70
7857	79	57	25.00
7858	79	58	25.30
7859	79	59	25.60
7860	79	60	25.90
7861	79	61	26.20
7862	79	62	26.50
7863	79	63	26.80
7864	79	64	27.10
7865	79	65	27.40
7866	79	66	27.70
7867	79	67	28.00
7868	79	68	28.30
7869	79	69	28.60
7870	79	70	28.90
7871	79	71	29.20
7872	79	72	29.50
7873	79	73	29.80
7874	79	74	30.10
7875	79	75	30.40
7876	79	76	30.70
7877	79	77	31.00
7878	79	78	31.30
7879	79	79	31.60
7880	79	80	31.90
7881	79	81	32.20
7882	79	82	32.50
7883	79	83	32.80
7884	79	84	33.10
7885	79	85	33.40
7886	79	86	33.70
7887	79	87	34.00
7888	79	88	34.30
7889	79	89	34.60
7890	79	90	34.90
7891	79	91	35.20
7892	79	92	35.50
7893	79	93	35.80
7894	79	94	36.10
7895	79	95	36.40
7896	79	96	36.70
7897	79	97	37.00
7898	79	98	37.30
7899	79	99	37.60
7900	79	0	7.90
7901	80	1	8.30
7902	80	2	8.60
7903	80	3	8.90
7904	80	4	9.20
7905	80	5	9.50
7906	80	6	9.80
7907	80	7	10.10
7908	80	8	10.40
7909	80	9	10.70
7910	80	10	11.00
7911	80	11	11.30
7912	80	12	11.60
7913	80	13	11.90
7914	80	14	12.20
7915	80	15	12.50
7916	80	16	12.80
7917	80	17	13.10
7918	80	18	13.40
7919	80	19	13.70
7920	80	20	14.00
7921	80	21	14.30
7922	80	22	14.60
7923	80	23	14.90
7924	80	24	15.20
7925	80	25	15.50
7926	80	26	15.80
7927	80	27	16.10
7928	80	28	16.40
7929	80	29	16.70
7930	80	30	17.00
7931	80	31	17.30
7932	80	32	17.60
7933	80	33	17.90
7934	80	34	18.20
7935	80	35	18.50
7936	80	36	18.80
7937	80	37	19.10
7938	80	38	19.40
7939	80	39	19.70
7940	80	40	20.00
7941	80	41	20.30
7942	80	42	20.60
7943	80	43	20.90
7944	80	44	21.20
7945	80	45	21.50
7946	80	46	21.80
7947	80	47	22.10
7948	80	48	22.40
7949	80	49	22.70
7950	80	50	23.00
7951	80	51	23.30
7952	80	52	23.60
7953	80	53	23.90
7954	80	54	24.20
7955	80	55	24.50
7956	80	56	24.80
7957	80	57	25.10
7958	80	58	25.40
7959	80	59	25.70
7960	80	60	26.00
7961	80	61	26.30
7962	80	62	26.60
7963	80	63	26.90
7964	80	64	27.20
7965	80	65	27.50
7966	80	66	27.80
7967	80	67	28.10
7968	80	68	28.40
7969	80	69	28.70
7970	80	70	29.00
7971	80	71	29.30
7972	80	72	29.60
7973	80	73	29.90
7974	80	74	30.20
7975	80	75	30.50
7976	80	76	30.80
7977	80	77	31.10
7978	80	78	31.40
7979	80	79	31.70
7980	80	80	32.00
7981	80	81	32.30
7982	80	82	32.60
7983	80	83	32.90
7984	80	84	33.20
7985	80	85	33.50
7986	80	86	33.80
7987	80	87	34.10
7988	80	88	34.40
7989	80	89	34.70
7990	80	90	35.00
7991	80	91	35.30
7992	80	92	35.60
7993	80	93	35.90
7994	80	94	36.20
7995	80	95	36.50
7996	80	96	36.80
7997	80	97	37.10
7998	80	98	37.40
7999	80	99	37.70
8000	80	0	8.00
8001	81	1	8.40
8002	81	2	8.70
8003	81	3	9.00
8004	81	4	9.30
8005	81	5	9.60
8006	81	6	9.90
8007	81	7	10.20
8008	81	8	10.50
8009	81	9	10.80
8010	81	10	11.10
8011	81	11	11.40
8012	81	12	11.70
8013	81	13	12.00
8014	81	14	12.30
8015	81	15	12.60
8016	81	16	12.90
8017	81	17	13.20
8018	81	18	13.50
8019	81	19	13.80
8020	81	20	14.10
8021	81	21	14.40
8022	81	22	14.70
8023	81	23	15.00
8024	81	24	15.30
8025	81	25	15.60
8026	81	26	15.90
8027	81	27	16.20
8028	81	28	16.50
8029	81	29	16.80
8030	81	30	17.10
8031	81	31	17.40
8032	81	32	17.70
8033	81	33	18.00
8034	81	34	18.30
8035	81	35	18.60
8036	81	36	18.90
8037	81	37	19.20
8038	81	38	19.50
8039	81	39	19.80
8040	81	40	20.10
8041	81	41	20.40
8042	81	42	20.70
8043	81	43	21.00
8044	81	44	21.30
8045	81	45	21.60
8046	81	46	21.90
8047	81	47	22.20
8048	81	48	22.50
8049	81	49	22.80
8050	81	50	23.10
8051	81	51	23.40
8052	81	52	23.70
8053	81	53	24.00
8054	81	54	24.30
8055	81	55	24.60
8056	81	56	24.90
8057	81	57	25.20
8058	81	58	25.50
8059	81	59	25.80
8060	81	60	26.10
8061	81	61	26.40
8062	81	62	26.70
8063	81	63	27.00
8064	81	64	27.30
8065	81	65	27.60
8066	81	66	27.90
8067	81	67	28.20
8068	81	68	28.50
8069	81	69	28.80
8070	81	70	29.10
8071	81	71	29.40
8072	81	72	29.70
8073	81	73	30.00
8074	81	74	30.30
8075	81	75	30.60
8076	81	76	30.90
8077	81	77	31.20
8078	81	78	31.50
8079	81	79	31.80
8080	81	80	32.10
8081	81	81	32.40
8082	81	82	32.70
8083	81	83	33.00
8084	81	84	33.30
8085	81	85	33.60
8086	81	86	33.90
8087	81	87	34.20
8088	81	88	34.50
8089	81	89	34.80
8090	81	90	35.10
8091	81	91	35.40
8092	81	92	35.70
8093	81	93	36.00
8094	81	94	36.30
8095	81	95	36.60
8096	81	96	36.90
8097	81	97	37.20
8098	81	98	37.50
8099	81	99	37.80
8100	81	0	8.10
8101	82	1	8.50
8102	82	2	8.80
8103	82	3	9.10
8104	82	4	9.40
8105	82	5	9.70
8106	82	6	10.00
8107	82	7	10.30
8108	82	8	10.60
8109	82	9	10.90
8110	82	10	11.20
8111	82	11	11.50
8112	82	12	11.80
8113	82	13	12.10
8114	82	14	12.40
8115	82	15	12.70
8116	82	16	13.00
8117	82	17	13.30
8118	82	18	13.60
8119	82	19	13.90
8120	82	20	14.20
8121	82	21	14.50
8122	82	22	14.80
8123	82	23	15.10
8124	82	24	15.40
8125	82	25	15.70
8126	82	26	16.00
8127	82	27	16.30
8128	82	28	16.60
8129	82	29	16.90
8130	82	30	17.20
8131	82	31	17.50
8132	82	32	17.80
8133	82	33	18.10
8134	82	34	18.40
8135	82	35	18.70
8136	82	36	19.00
8137	82	37	19.30
8138	82	38	19.60
8139	82	39	19.90
8140	82	40	20.20
8141	82	41	20.50
8142	82	42	20.80
8143	82	43	21.10
8144	82	44	21.40
8145	82	45	21.70
8146	82	46	22.00
8147	82	47	22.30
8148	82	48	22.60
8149	82	49	22.90
8150	82	50	23.20
8151	82	51	23.50
8152	82	52	23.80
8153	82	53	24.10
8154	82	54	24.40
8155	82	55	24.70
8156	82	56	25.00
8157	82	57	25.30
8158	82	58	25.60
8159	82	59	25.90
8160	82	60	26.20
8161	82	61	26.50
8162	82	62	26.80
8163	82	63	27.10
8164	82	64	27.40
8165	82	65	27.70
8166	82	66	28.00
8167	82	67	28.30
8168	82	68	28.60
8169	82	69	28.90
8170	82	70	29.20
8171	82	71	29.50
8172	82	72	29.80
8173	82	73	30.10
8174	82	74	30.40
8175	82	75	30.70
8176	82	76	31.00
8177	82	77	31.30
8178	82	78	31.60
8179	82	79	31.90
8180	82	80	32.20
8181	82	81	32.50
8182	82	82	32.80
8183	82	83	33.10
8184	82	84	33.40
8185	82	85	33.70
8186	82	86	34.00
8187	82	87	34.30
8188	82	88	34.60
8189	82	89	34.90
8190	82	90	35.20
8191	82	91	35.50
8192	82	92	35.80
8193	82	93	36.10
8194	82	94	36.40
8195	82	95	36.70
8196	82	96	37.00
8197	82	97	37.30
8198	82	98	37.60
8199	82	99	37.90
8200	82	0	8.20
8201	83	1	8.60
8202	83	2	8.90
8203	83	3	9.20
8204	83	4	9.50
8205	83	5	9.80
8206	83	6	10.10
8207	83	7	10.40
8208	83	8	10.70
8209	83	9	11.00
8210	83	10	11.30
8211	83	11	11.60
8212	83	12	11.90
8213	83	13	12.20
8214	83	14	12.50
8215	83	15	12.80
8216	83	16	13.10
8217	83	17	13.40
8218	83	18	13.70
8219	83	19	14.00
8220	83	20	14.30
8221	83	21	14.60
8222	83	22	14.90
8223	83	23	15.20
8224	83	24	15.50
8225	83	25	15.80
8226	83	26	16.10
8227	83	27	16.40
8228	83	28	16.70
8229	83	29	17.00
8230	83	30	17.30
8231	83	31	17.60
8232	83	32	17.90
8233	83	33	18.20
8234	83	34	18.50
8235	83	35	18.80
8236	83	36	19.10
8237	83	37	19.40
8238	83	38	19.70
8239	83	39	20.00
8240	83	40	20.30
8241	83	41	20.60
8242	83	42	20.90
8243	83	43	21.20
8244	83	44	21.50
8245	83	45	21.80
8246	83	46	22.10
8247	83	47	22.40
8248	83	48	22.70
8249	83	49	23.00
8250	83	50	23.30
8251	83	51	23.60
8252	83	52	23.90
8253	83	53	24.20
8254	83	54	24.50
8255	83	55	24.80
8256	83	56	25.10
8257	83	57	25.40
8258	83	58	25.70
8259	83	59	26.00
8260	83	60	26.30
8261	83	61	26.60
8262	83	62	26.90
8263	83	63	27.20
8264	83	64	27.50
8265	83	65	27.80
8266	83	66	28.10
8267	83	67	28.40
8268	83	68	28.70
8269	83	69	29.00
8270	83	70	29.30
8271	83	71	29.60
8272	83	72	29.90
8273	83	73	30.20
8274	83	74	30.50
8275	83	75	30.80
8276	83	76	31.10
8277	83	77	31.40
8278	83	78	31.70
8279	83	79	32.00
8280	83	80	32.30
8281	83	81	32.60
8282	83	82	32.90
8283	83	83	33.20
8284	83	84	33.50
8285	83	85	33.80
8286	83	86	34.10
8287	83	87	34.40
8288	83	88	34.70
8289	83	89	35.00
8290	83	90	35.30
8291	83	91	35.60
8292	83	92	35.90
8293	83	93	36.20
8294	83	94	36.50
8295	83	95	36.80
8296	83	96	37.10
8297	83	97	37.40
8298	83	98	37.70
8299	83	99	38.00
8300	83	0	8.30
8301	84	1	8.70
8302	84	2	9.00
8303	84	3	9.30
8304	84	4	9.60
8305	84	5	9.90
8306	84	6	10.20
8307	84	7	10.50
8308	84	8	10.80
8309	84	9	11.10
8310	84	10	11.40
8311	84	11	11.70
8312	84	12	12.00
8313	84	13	12.30
8314	84	14	12.60
8315	84	15	12.90
8316	84	16	13.20
8317	84	17	13.50
8318	84	18	13.80
8319	84	19	14.10
8320	84	20	14.40
8321	84	21	14.70
8322	84	22	15.00
8323	84	23	15.30
8324	84	24	15.60
8325	84	25	15.90
8326	84	26	16.20
8327	84	27	16.50
8328	84	28	16.80
8329	84	29	17.10
8330	84	30	17.40
8331	84	31	17.70
8332	84	32	18.00
8333	84	33	18.30
8334	84	34	18.60
8335	84	35	18.90
8336	84	36	19.20
8337	84	37	19.50
8338	84	38	19.80
8339	84	39	20.10
8340	84	40	20.40
8341	84	41	20.70
8342	84	42	21.00
8343	84	43	21.30
8344	84	44	21.60
8345	84	45	21.90
8346	84	46	22.20
8347	84	47	22.50
8348	84	48	22.80
8349	84	49	23.10
8350	84	50	23.40
8351	84	51	23.70
8352	84	52	24.00
8353	84	53	24.30
8354	84	54	24.60
8355	84	55	24.90
8356	84	56	25.20
8357	84	57	25.50
8358	84	58	25.80
8359	84	59	26.10
8360	84	60	26.40
8361	84	61	26.70
8362	84	62	27.00
8363	84	63	27.30
8364	84	64	27.60
8365	84	65	27.90
8366	84	66	28.20
8367	84	67	28.50
8368	84	68	28.80
8369	84	69	29.10
8370	84	70	29.40
8371	84	71	29.70
8372	84	72	30.00
8373	84	73	30.30
8374	84	74	30.60
8375	84	75	30.90
8376	84	76	31.20
8377	84	77	31.50
8378	84	78	31.80
8379	84	79	32.10
8380	84	80	32.40
8381	84	81	32.70
8382	84	82	33.00
8383	84	83	33.30
8384	84	84	33.60
8385	84	85	33.90
8386	84	86	34.20
8387	84	87	34.50
8388	84	88	34.80
8389	84	89	35.10
8390	84	90	35.40
8391	84	91	35.70
8392	84	92	36.00
8393	84	93	36.30
8394	84	94	36.60
8395	84	95	36.90
8396	84	96	37.20
8397	84	97	37.50
8398	84	98	37.80
8399	84	99	38.10
8400	84	0	8.40
8401	85	1	8.80
8402	85	2	9.10
8403	85	3	9.40
8404	85	4	9.70
8405	85	5	10.00
8406	85	6	10.30
8407	85	7	10.60
8408	85	8	10.90
8409	85	9	11.20
8410	85	10	11.50
8411	85	11	11.80
8412	85	12	12.10
8413	85	13	12.40
8414	85	14	12.70
8415	85	15	13.00
8416	85	16	13.30
8417	85	17	13.60
8418	85	18	13.90
8419	85	19	14.20
8420	85	20	14.50
8421	85	21	14.80
8422	85	22	15.10
8423	85	23	15.40
8424	85	24	15.70
8425	85	25	16.00
8426	85	26	16.30
8427	85	27	16.60
8428	85	28	16.90
8429	85	29	17.20
8430	85	30	17.50
8431	85	31	17.80
8432	85	32	18.10
8433	85	33	18.40
8434	85	34	18.70
8435	85	35	19.00
8436	85	36	19.30
8437	85	37	19.60
8438	85	38	19.90
8439	85	39	20.20
8440	85	40	20.50
8441	85	41	20.80
8442	85	42	21.10
8443	85	43	21.40
8444	85	44	21.70
8445	85	45	22.00
8446	85	46	22.30
8447	85	47	22.60
8448	85	48	22.90
8449	85	49	23.20
8450	85	50	23.50
8451	85	51	23.80
8452	85	52	24.10
8453	85	53	24.40
8454	85	54	24.70
8455	85	55	25.00
8456	85	56	25.30
8457	85	57	25.60
8458	85	58	25.90
8459	85	59	26.20
8460	85	60	26.50
8461	85	61	26.80
8462	85	62	27.10
8463	85	63	27.40
8464	85	64	27.70
8465	85	65	28.00
8466	85	66	28.30
8467	85	67	28.60
8468	85	68	28.90
8469	85	69	29.20
8470	85	70	29.50
8471	85	71	29.80
8472	85	72	30.10
8473	85	73	30.40
8474	85	74	30.70
8475	85	75	31.00
8476	85	76	31.30
8477	85	77	31.60
8478	85	78	31.90
8479	85	79	32.20
8480	85	80	32.50
8481	85	81	32.80
8482	85	82	33.10
8483	85	83	33.40
8484	85	84	33.70
8485	85	85	34.00
8486	85	86	34.30
8487	85	87	34.60
8488	85	88	34.90
8489	85	89	35.20
8490	85	90	35.50
8491	85	91	35.80
8492	85	92	36.10
8493	85	93	36.40
8494	85	94	36.70
8495	85	95	37.00
8496	85	96	37.30
8497	85	97	37.60
8498	85	98	37.90
8499	85	99	38.20
8500	85	0	8.50
8501	86	1	8.90
8502	86	2	9.20
8503	86	3	9.50
8504	86	4	9.80
8505	86	5	10.10
8506	86	6	10.40
8507	86	7	10.70
8508	86	8	11.00
8509	86	9	11.30
8510	86	10	11.60
8511	86	11	11.90
8512	86	12	12.20
8513	86	13	12.50
8514	86	14	12.80
8515	86	15	13.10
8516	86	16	13.40
8517	86	17	13.70
8518	86	18	14.00
8519	86	19	14.30
8520	86	20	14.60
8521	86	21	14.90
8522	86	22	15.20
8523	86	23	15.50
8524	86	24	15.80
8525	86	25	16.10
8526	86	26	16.40
8527	86	27	16.70
8528	86	28	17.00
8529	86	29	17.30
8530	86	30	17.60
8531	86	31	17.90
8532	86	32	18.20
8533	86	33	18.50
8534	86	34	18.80
8535	86	35	19.10
8536	86	36	19.40
8537	86	37	19.70
8538	86	38	20.00
8539	86	39	20.30
8540	86	40	20.60
8541	86	41	20.90
8542	86	42	21.20
8543	86	43	21.50
8544	86	44	21.80
8545	86	45	22.10
8546	86	46	22.40
8547	86	47	22.70
8548	86	48	23.00
8549	86	49	23.30
8550	86	50	23.60
8551	86	51	23.90
8552	86	52	24.20
8553	86	53	24.50
8554	86	54	24.80
8555	86	55	25.10
8556	86	56	25.40
8557	86	57	25.70
8558	86	58	26.00
8559	86	59	26.30
8560	86	60	26.60
8561	86	61	26.90
8562	86	62	27.20
8563	86	63	27.50
8564	86	64	27.80
8565	86	65	28.10
8566	86	66	28.40
8567	86	67	28.70
8568	86	68	29.00
8569	86	69	29.30
8570	86	70	29.60
8571	86	71	29.90
8572	86	72	30.20
8573	86	73	30.50
8574	86	74	30.80
8575	86	75	31.10
8576	86	76	31.40
8577	86	77	31.70
8578	86	78	32.00
8579	86	79	32.30
8580	86	80	32.60
8581	86	81	32.90
8582	86	82	33.20
8583	86	83	33.50
8584	86	84	33.80
8585	86	85	34.10
8586	86	86	34.40
8587	86	87	34.70
8588	86	88	35.00
8589	86	89	35.30
8590	86	90	35.60
8591	86	91	35.90
8592	86	92	36.20
8593	86	93	36.50
8594	86	94	36.80
8595	86	95	37.10
8596	86	96	37.40
8597	86	97	37.70
8598	86	98	38.00
8599	86	99	38.30
8600	86	0	8.60
8601	87	1	9.00
8602	87	2	9.30
8603	87	3	9.60
8604	87	4	9.90
8605	87	5	10.20
8606	87	6	10.50
8607	87	7	10.80
8608	87	8	11.10
8609	87	9	11.40
8610	87	10	11.70
8611	87	11	12.00
8612	87	12	12.30
8613	87	13	12.60
8614	87	14	12.90
8615	87	15	13.20
8616	87	16	13.50
8617	87	17	13.80
8618	87	18	14.10
8619	87	19	14.40
8620	87	20	14.70
8621	87	21	15.00
8622	87	22	15.30
8623	87	23	15.60
8624	87	24	15.90
8625	87	25	16.20
8626	87	26	16.50
8627	87	27	16.80
8628	87	28	17.10
8629	87	29	17.40
8630	87	30	17.70
8631	87	31	18.00
8632	87	32	18.30
8633	87	33	18.60
8634	87	34	18.90
8635	87	35	19.20
8636	87	36	19.50
8637	87	37	19.80
8638	87	38	20.10
8639	87	39	20.40
8640	87	40	20.70
8641	87	41	21.00
8642	87	42	21.30
8643	87	43	21.60
8644	87	44	21.90
8645	87	45	22.20
8646	87	46	22.50
8647	87	47	22.80
8648	87	48	23.10
8649	87	49	23.40
8650	87	50	23.70
8651	87	51	24.00
8652	87	52	24.30
8653	87	53	24.60
8654	87	54	24.90
8655	87	55	25.20
8656	87	56	25.50
8657	87	57	25.80
8658	87	58	26.10
8659	87	59	26.40
8660	87	60	26.70
8661	87	61	27.00
8662	87	62	27.30
8663	87	63	27.60
8664	87	64	27.90
8665	87	65	28.20
8666	87	66	28.50
8667	87	67	28.80
8668	87	68	29.10
8669	87	69	29.40
8670	87	70	29.70
8671	87	71	30.00
8672	87	72	30.30
8673	87	73	30.60
8674	87	74	30.90
8675	87	75	31.20
8676	87	76	31.50
8677	87	77	31.80
8678	87	78	32.10
8679	87	79	32.40
8680	87	80	32.70
8681	87	81	33.00
8682	87	82	33.30
8683	87	83	33.60
8684	87	84	33.90
8685	87	85	34.20
8686	87	86	34.50
8687	87	87	34.80
8688	87	88	35.10
8689	87	89	35.40
8690	87	90	35.70
8691	87	91	36.00
8692	87	92	36.30
8693	87	93	36.60
8694	87	94	36.90
8695	87	95	37.20
8696	87	96	37.50
8697	87	97	37.80
8698	87	98	38.10
8699	87	99	38.40
8700	87	0	8.70
8701	88	1	9.10
8702	88	2	9.40
8703	88	3	9.70
8704	88	4	10.00
8705	88	5	10.30
8706	88	6	10.60
8707	88	7	10.90
8708	88	8	11.20
8709	88	9	11.50
8710	88	10	11.80
8711	88	11	12.10
8712	88	12	12.40
8713	88	13	12.70
8714	88	14	13.00
8715	88	15	13.30
8716	88	16	13.60
8717	88	17	13.90
8718	88	18	14.20
8719	88	19	14.50
8720	88	20	14.80
8721	88	21	15.10
8722	88	22	15.40
8723	88	23	15.70
8724	88	24	16.00
8725	88	25	16.30
8726	88	26	16.60
8727	88	27	16.90
8728	88	28	17.20
8729	88	29	17.50
8730	88	30	17.80
8731	88	31	18.10
8732	88	32	18.40
8733	88	33	18.70
8734	88	34	19.00
8735	88	35	19.30
8736	88	36	19.60
8737	88	37	19.90
8738	88	38	20.20
8739	88	39	20.50
8740	88	40	20.80
8741	88	41	21.10
8742	88	42	21.40
8743	88	43	21.70
8744	88	44	22.00
8745	88	45	22.30
8746	88	46	22.60
8747	88	47	22.90
8748	88	48	23.20
8749	88	49	23.50
8750	88	50	23.80
8751	88	51	24.10
8752	88	52	24.40
8753	88	53	24.70
8754	88	54	25.00
8755	88	55	25.30
8756	88	56	25.60
8757	88	57	25.90
8758	88	58	26.20
8759	88	59	26.50
8760	88	60	26.80
8761	88	61	27.10
8762	88	62	27.40
8763	88	63	27.70
8764	88	64	28.00
8765	88	65	28.30
8766	88	66	28.60
8767	88	67	28.90
8768	88	68	29.20
8769	88	69	29.50
8770	88	70	29.80
8771	88	71	30.10
8772	88	72	30.40
8773	88	73	30.70
8774	88	74	31.00
8775	88	75	31.30
8776	88	76	31.60
8777	88	77	31.90
8778	88	78	32.20
8779	88	79	32.50
8780	88	80	32.80
8781	88	81	33.10
8782	88	82	33.40
8783	88	83	33.70
8784	88	84	34.00
8785	88	85	34.30
8786	88	86	34.60
8787	88	87	34.90
8788	88	88	35.20
8789	88	89	35.50
8790	88	90	35.80
8791	88	91	36.10
8792	88	92	36.40
8793	88	93	36.70
8794	88	94	37.00
8795	88	95	37.30
8796	88	96	37.60
8797	88	97	37.90
8798	88	98	38.20
8799	88	99	38.50
8800	88	0	8.80
8801	89	1	9.20
8802	89	2	9.50
8803	89	3	9.80
8804	89	4	10.10
8805	89	5	10.40
8806	89	6	10.70
8807	89	7	11.00
8808	89	8	11.30
8809	89	9	11.60
8810	89	10	11.90
8811	89	11	12.20
8812	89	12	12.50
8813	89	13	12.80
8814	89	14	13.10
8815	89	15	13.40
8816	89	16	13.70
8817	89	17	14.00
8818	89	18	14.30
8819	89	19	14.60
8820	89	20	14.90
8821	89	21	15.20
8822	89	22	15.50
8823	89	23	15.80
8824	89	24	16.10
8825	89	25	16.40
8826	89	26	16.70
8827	89	27	17.00
8828	89	28	17.30
8829	89	29	17.60
8830	89	30	17.90
8831	89	31	18.20
8832	89	32	18.50
8833	89	33	18.80
8834	89	34	19.10
8835	89	35	19.40
8836	89	36	19.70
8837	89	37	20.00
8838	89	38	20.30
8839	89	39	20.60
8840	89	40	20.90
8841	89	41	21.20
8842	89	42	21.50
8843	89	43	21.80
8844	89	44	22.10
8845	89	45	22.40
8846	89	46	22.70
8847	89	47	23.00
8848	89	48	23.30
8849	89	49	23.60
8850	89	50	23.90
8851	89	51	24.20
8852	89	52	24.50
8853	89	53	24.80
8854	89	54	25.10
8855	89	55	25.40
8856	89	56	25.70
8857	89	57	26.00
8858	89	58	26.30
8859	89	59	26.60
8860	89	60	26.90
8861	89	61	27.20
8862	89	62	27.50
8863	89	63	27.80
8864	89	64	28.10
8865	89	65	28.40
8866	89	66	28.70
8867	89	67	29.00
8868	89	68	29.30
8869	89	69	29.60
8870	89	70	29.90
8871	89	71	30.20
8872	89	72	30.50
8873	89	73	30.80
8874	89	74	31.10
8875	89	75	31.40
8876	89	76	31.70
8877	89	77	32.00
8878	89	78	32.30
8879	89	79	32.60
8880	89	80	32.90
8881	89	81	33.20
8882	89	82	33.50
8883	89	83	33.80
8884	89	84	34.10
8885	89	85	34.40
8886	89	86	34.70
8887	89	87	35.00
8888	89	88	35.30
8889	89	89	35.60
8890	89	90	35.90
8891	89	91	36.20
8892	89	92	36.50
8893	89	93	36.80
8894	89	94	37.10
8895	89	95	37.40
8896	89	96	37.70
8897	89	97	38.00
8898	89	98	38.30
8899	89	99	38.60
8900	89	0	8.90
8901	90	1	9.30
8902	90	2	9.60
8903	90	3	9.90
8904	90	4	10.20
8905	90	5	10.50
8906	90	6	10.80
8907	90	7	11.10
8908	90	8	11.40
8909	90	9	11.70
8910	90	10	12.00
8911	90	11	12.30
8912	90	12	12.60
8913	90	13	12.90
8914	90	14	13.20
8915	90	15	13.50
8916	90	16	13.80
8917	90	17	14.10
8918	90	18	14.40
8919	90	19	14.70
8920	90	20	15.00
8921	90	21	15.30
8922	90	22	15.60
8923	90	23	15.90
8924	90	24	16.20
8925	90	25	16.50
8926	90	26	16.80
8927	90	27	17.10
8928	90	28	17.40
8929	90	29	17.70
8930	90	30	18.00
8931	90	31	18.30
8932	90	32	18.60
8933	90	33	18.90
8934	90	34	19.20
8935	90	35	19.50
8936	90	36	19.80
8937	90	37	20.10
8938	90	38	20.40
8939	90	39	20.70
8940	90	40	21.00
8941	90	41	21.30
8942	90	42	21.60
8943	90	43	21.90
8944	90	44	22.20
8945	90	45	22.50
8946	90	46	22.80
8947	90	47	23.10
8948	90	48	23.40
8949	90	49	23.70
8950	90	50	24.00
8951	90	51	24.30
8952	90	52	24.60
8953	90	53	24.90
8954	90	54	25.20
8955	90	55	25.50
8956	90	56	25.80
8957	90	57	26.10
8958	90	58	26.40
8959	90	59	26.70
8960	90	60	27.00
8961	90	61	27.30
8962	90	62	27.60
8963	90	63	27.90
8964	90	64	28.20
8965	90	65	28.50
8966	90	66	28.80
8967	90	67	29.10
8968	90	68	29.40
8969	90	69	29.70
8970	90	70	30.00
8971	90	71	30.30
8972	90	72	30.60
8973	90	73	30.90
8974	90	74	31.20
8975	90	75	31.50
8976	90	76	31.80
8977	90	77	32.10
8978	90	78	32.40
8979	90	79	32.70
8980	90	80	33.00
8981	90	81	33.30
8982	90	82	33.60
8983	90	83	33.90
8984	90	84	34.20
8985	90	85	34.50
8986	90	86	34.80
8987	90	87	35.10
